PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude
101654.09976,100961.53779,100203.73685,99302.73827,98237.38246,96980.31715,95494.65470,93738.08304,91665.42281,89226.33040,86366.46681,83028.86694,79153.70968,74679.98820,69556.35094,64042.95678,58673.36362,53688.44845,49060.82452,44762.38654,40768.23776,37055.92994,33609.00160,30413.17404,27454.67006,24719.10533,22195.28046,19879.00044,17773.51065,15881.93024,14192.45237,12683.02571,297.00161,297.00161,297.28886,299.07838,302.12908,304.83633,305.76144,306.37426,306.88125,307.09517,307.45317,308.08614,308.91261,309.40966,309.98089,311.88681,315.46472,319.34979,322.23539,325.05494,327.02411,328.79839,330.42975,332.15496,333.70128,335.04893,336.82903,340.45055,347.77358,359.23396,371.24356,371.24356,39.50329,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.39426,48.92010
101645.48697,100952.87398,100195.08600,99294.33233,98229.33916,96972.57006,95487.16255,93730.83310,91658.30359,89219.32358,86359.70357,83022.38438,79147.61489,74674.41075,69551.29628,64038.40003,58669.43013,53685.23567,49058.19231,44760.01553,40766.13086,37054.28641,33607.67903,30412.11549,27453.89497,24718.54157,22194.84454,19878.64161,17773.21228,15881.72536,14192.35901,12683.00825,296.94379,296.94379,297.28356,299.27442,302.23228,304.87882,305.77951,306.38684,306.85722,307.09510,307.45653,308.07707,308.87073,309.39790,309.97240,311.88662,315.49530,319.35337,322.23838,325.04960,327.04887,328.83762,330.41143,332.15413,333.71179,335.04221,336.81689,340.43978,347.76254,359.23625,371.24770,371.24770,40.24469,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.40281,48.92009
101634.84033,100942.13744,100184.49183,99284.25442,98219.67479,96963.11316,95477.98084,93721.87197,91649.47917,89210.67225,86351.33977,83014.39582,79140.04346,74667.48428,69545.08662,64032.81774,58664.53801,53681.19336,49054.87981,44757.08390,40763.52737,37052.14386,33606.01947,30410.80739,27452.90346,24717.79853,22194.28604,19878.20155,17772.85662,15881.48844,14192.25518,12683.01581,296.90156,296.90156,297.30969,299.48383,302.12242,304.85899,305.77749,306.36950,306.83459,307.09372,307.45065,308.06917,308.81369,309.36970,309.96055,311.87543,315.49340,319.37442,322.22633,325.05617,327.04818,328.86013,330.42174,332.15741,333.71098,335.04423,336.81158,340.41752,347.74955,359.23543,371.25251,371.25251,41.16216,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.41135,48.92007
101620.91684,100928.21598,100170.61662,99270.88380,98206.88193,96950.59441,95465.79227,93710.01992,91637.91025,89199.36280,86340.50407,83004.15678,79130.31523,74658.42818,69536.90448,64025.51796,58658.19872,53675.92908,49050.49894,44753.29006,40760.20330,37049.30072,33603.78006,30409.07996,27451.57059,24716.77818,22193.52143,19877.62313,17772.41802,15881.20490,14192.13412,12683.02540,296.86192,296.86192,297.28017,299.83751,302.20061,304.87625,305.80092,306.36493,306.82264,307.09413,307.47351,308.06436,308.76638,309.33355,309.93343,311.84698,315.50421,319.39434,322.22132,325.06599,327.04667,328.87734,330.45598,332.17429,333.71540,335.04415,336.80351,340.40215,347.73650,359.23657,371.25546,371.25546,42.35531,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.41990,48.92006
101602.43914,100909.82856,100152.41377,99253.23206,98189.77300,96933.82953,95449.48336,93694.17771,91622.53706,89184.48574,86326.24569,82990.60402,79117.60835,74646.57902,69526.02883,64015.99511,58649.99588,53668.98008,49044.66914,44748.30856,40755.86505,37045.57576,33600.77532,30406.72469,27449.73179,24715.36904,22192.45955,19876.84195,17771.87058,15880.86631,14191.98751,12683.04590,296.83217,296.83217,297.30400,300.09843,302.22694,304.94404,305.83049,306.37409,306.81960,307.09932,307.47708,308.06359,308.74121,309.31094,309.92353,311.85376,315.52296,319.40604,322.23630,325.06534,327.03804,328.89141,330.47237,332.18579,333.72195,335.04690,336.80092,340.39655,347.73163,359.22934,371.25665,371.25665,43.92877,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.42844,48.92004
101582.54410,101067.51018,100313.24725,99419.67636,98362.59849,97110.43032,95626.68332,93871.25551,91799.44433,89361.49553,86503.41693,83168.19093,79295.21141,74822.04586,69695.36410,64176.59595,58797.20931,53799.21623,49162.98423,44859.42533,40860.49725,37143.15459,33690.84954,30490.96197,27530.04702,24792.40706,22265.12649,19943.85497,17832.87800,15936.63901,14243.35379,12682.65021,296.81673,296.81673,297.26999,300.18569,302.43421,304.95459,305.83443,306.38033,306.83323,307.10872,307.48007,308.06317,308.71709,309.28882,309.91431,311.86074,315.54170,319.41775,322.25127,325.06525,327.03684,328.88645,330.47416,332.19046,333.72657,335.05167,336.80833,340.40196,347.73103,359.22071,371.25722,371.25722,45.64342,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.43699,48.92003
101661.63938,100970.33487,100214.74408,99316.06396,98251.79027,96994.93763,95509.20287,93752.72178,91679.83363,89240.72913,86381.21515,83044.31297,79169.43405,74695.47959,69571.63567,64056.56727,58683.22521,53694.09502,49064.55474,44765.53947,40771.10193,37058.22325,33610.22874,30413.67919,27454.81166,24719.23565,22195.82171,19880.10183,17774.96526,15883.26792,14193.36499,12683.76294,297.72957,297.72957,298.57169,299.77595,302.60994,304.81827,305.86847,306.44982,306.81706,307.05853,307.46233,308.26002,309.00132,309.47477,310.04512,311.80054,315.21997,319.13518,322.25498,325.05882,327.10261,328.77776,330.41219,332.16318,333.73532,335.12322,336.93225,340.56728,347.86727,359.21308,371.19962,371.19962,37.87529,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.22336,48.91464
101653.93450,100962.69207,100207.18919,99308.63505,98244.52060,96987.83198,95502.26341,93745.96648,91673.29061,89234.43213,86375.20295,83038.62625,79164.11413,74690.57538,69567.21008,64052.66473,58679.83299,53691.16456,49062.03418,44763.38288,40769.26975,37056.68180,33608.94836,30412.63179,27453.97062,24718.57732,22195.32579,19879.75007,17774.73898,15883.14642,14193.32841,12683.73753,297.73195,297.73195,298.53892,299.80091,302.70118,304.83382,305.86865,306.45371,306.81911,307.06259,307.46355,308.25624,309.00066,309.48038,310.04298,311.78435,315.21029,319.12884,322.25919,325.07227,327.08898,328.79191,330.43076,332.16946,333.75080,335.12772,336.93607,340.56678,347.85927,359.21424,371.20133,371.20133,38.53896,0.50000,2.00000,4.00000,6.50000,10.00000,29.92157,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,6.82833,298.04769,297.80858,297.67022,297.54062,297.41938,297.07993,101470.94786,101453.45224,101430.12474,101400.96538,101360.14226,101048.13809,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.23190,48.91464
101638.34353,100947.25399,100191.85608,99293.43932,98229.72944,96973.42316,95488.17696,93732.26500,91660.03049,89221.67259,86362.97090,83027.00821,79153.25740,74680.57233,69558.16074,64044.60542,58672.84595,53685.29199,49057.09900,44759.26007,40765.71760,37053.59657,33606.45822,30410.60876,27452.35253,24717.32833,22194.37070,19879.06024,17774.24798,15882.84724,14193.20813,12683.75853,297.73433,297.73433,298.50616,299.82588,302.79241,304.84937,305.86884,306.45760,306.82116,307.06665,307.46000,308.25676,309.01446,309.47967,310.03054,311.76962,315.21779,319.15061,322.26337,325.08572,327.07536,328.80607,330.44932,332.17573,333.76628,335.13221,336.93990,340.56628,347.85127,359.21541,371.20303,371.20303,39.87890,0.50000,2.00000,4.00000,6.50000,10.00000,29.91872,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,6.55500,297.96888,297.76227,297.63221,297.50225,297.38816,297.05487,101452.11180,101434.61730,101411.29131,101382.13382,101341.31333,101032.55041,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.24045,48.91464
101625.72664,100934.74510,100179.39369,99280.98587,98217.41127,96961.38051,95476.37088,93720.72165,91648.96508,89211.14275,86352.83309,83017.29076,79144.19539,74672.24849,69550.55841,64037.79530,58666.97316,53680.42217,49053.00342,44755.86970,40762.80916,37051.08521,33604.37954,30408.88163,27450.94990,24716.25295,22193.54498,19878.46136,17773.84188,15882.59859,14193.10019,12683.76899,297.72572,297.72572,298.44389,299.78033,302.82004,304.86558,305.84749,306.46188,306.83913,307.07369,307.44973,308.25163,309.01584,309.47959,310.02349,311.77217,315.24443,319.17178,322.26826,325.09771,327.06021,328.82165,330.44134,332.17683,333.77409,335.12946,336.94140,340.57195,347.84925,359.21486,371.20143,371.20143,40.99610,0.50000,2.00000,4.00000,6.50000,10.00000,29.91624,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.45167,297.95397,297.74704,297.62792,297.51961,297.39097,297.04511,101449.60811,101432.11506,101408.79099,101379.63591,101338.81879,101019.65328,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.24899,48.91464
101627.94637,100936.95067,100181.47485,99282.79238,98218.98242,96962.79395,95477.63498,93721.93428,91650.30474,89212.60025,86354.12538,83018.31272,79145.18605,74673.21673,69551.31935,64038.40100,58667.59236,53681.12087,49053.67098,44756.57945,40763.50561,37051.56508,33604.67312,30409.05728,27451.08447,24716.41156,22193.65616,19878.51368,17773.85384,15882.58317,14193.06396,12683.72152,297.72496,297.72496,298.35235,299.66445,302.78825,304.83539,305.82528,306.47120,306.85554,307.08108,307.42994,308.24011,309.03712,309.47791,310.01099,311.77814,315.25703,319.18122,322.27131,325.11058,327.04335,328.76703,330.40605,332.14984,333.77656,335.12805,336.93740,340.56733,347.84564,359.21680,371.19651,371.19651,40.85357,0.50000,2.00000,4.00000,6.50000,10.00000,29.91627,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.22750,297.93965,297.74555,297.64374,297.53168,297.30578,297.06965,101472.04885,101454.55662,101431.23364,101394.92268,101253.98379,101021.40498,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.25754,48.91463
101638.97075,100947.94451,100192.35020,99293.38223,98229.09773,96972.46974,95487.03015,93731.06899,91659.28422,89221.45277,86362.44523,83025.95610,79152.33303,74679.78130,69557.17160,64043.56129,58672.20307,53685.24553,49057.23884,44759.75180,40766.34187,37053.83342,33606.45792,30410.49049,27452.22847,24717.33382,22194.33580,19878.96537,17774.12866,15882.71213,14193.07078,12683.63783,297.75329,297.75329,298.31352,299.57003,302.66540,304.80649,305.81121,306.47208,306.87383,307.09281,307.38149,308.23141,309.03194,309.47550,310.00221,311.77885,315.26163,319.18545,322.26404,325.13861,327.03084,328.71404,330.39559,332.13559,333.77772,335.12935,336.93757,340.56416,347.84040,359.21672,371.19336,371.19336,39.94026,0.50000,2.00000,4.00000,6.50000,10.00000,29.91791,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.15000,297.95109,297.76077,297.66133,297.55199,297.32280,297.08452,101481.69551,101464.20224,101440.87790,101405.01671,101264.51508,101031.90985,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.26608,48.91463
101671.19960,100979.89046,100223.79676,99324.20320,98259.27733,97001.83700,95515.59770,93758.88987,91686.30476,89247.40478,86387.10394,83049.22166,79173.99973,74699.65190,69575.01299,64059.30321,58686.04337,53697.36020,49067.67912,44768.71242,40774.05701,37060.29724,33611.77812,30414.86842,27455.72274,24720.04067,22196.33368,19880.34768,17775.02779,15883.18747,14193.17163,12683.46314,297.75990,297.75990,298.15244,299.51948,302.58080,304.73140,305.79594,306.46961,306.87831,307.09012,307.38208,308.21914,309.01143,309.47588,309.98786,311.77830,315.26790,319.18515,322.24817,325.14622,327.04081,328.68684,330.39495,332.11779,333.74812,335.10587,336.92472,340.56277,347.84711,359.20223,371.18763,371.18763,37.22224,0.50000,2.00000,4.00000,6.50000,10.00000,29.92346,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.52750,298.28941,297.99244,297.83512,297.63393,297.35183,297.09772,101529.32825,101511.83034,101488.49979,101444.59462,101295.99962,101063.28942,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.27462,48.91462
101713.36984,101021.43752,100264.82718,99364.67861,98298.99316,97040.71182,95553.52340,93795.66574,91721.68719,89281.22346,86419.34535,83079.71661,79202.39658,74725.70524,69598.45065,64080.00567,58704.18214,53713.18283,49081.33405,44780.34677,40783.99302,37068.69098,33618.75905,30420.63046,27460.32999,24723.60275,22198.96495,19882.15842,17776.20947,15883.82883,14193.31650,12683.24624,297.63201,297.63201,298.16063,299.47155,302.54115,304.70924,305.75991,306.42292,306.85897,307.07932,307.39320,308.20575,309.00118,309.47245,309.97798,311.77268,315.26529,319.18519,322.23050,325.14201,327.04866,328.67550,330.38915,332.10521,333.72407,335.08940,336.90477,340.55033,347.86373,359.18115,371.17839,371.17839,33.66347,0.50000,2.00000,4.00000,6.50000,10.00000,29.93130,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.00833,298.24121,297.96319,297.79927,297.62099,297.34980,297.09643,101553.31084,101535.80568,101512.46547,101477.40653,101337.58389,101104.71629,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.28317,48.91462
101725.95464,101033.87573,100276.90896,99376.47215,98310.68742,97052.13029,95564.59773,93806.38598,91731.97057,89291.01201,86428.67891,83088.53413,79210.52754,74733.07843,69605.00608,64085.80939,58709.36314,53717.84640,49085.36475,44783.69344,40786.82281,37071.12127,33620.89991,30422.48156,27461.78957,24724.66445,22199.70866,19882.63102,17776.51307,15884.00104,14193.32832,12683.15608,297.60198,297.60198,297.99561,299.52159,302.53731,304.67319,305.74443,306.40934,306.85335,307.07844,307.40320,308.19907,308.99092,309.47153,309.97110,311.77339,315.27407,319.19929,322.21142,325.14332,327.04803,328.69214,330.41946,332.10255,333.69324,335.06758,336.89321,340.54319,347.88325,359.17127,371.16891,371.16891,32.63750,0.50000,2.00000,4.00000,6.50000,10.00000,29.93357,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.20000,298.39242,298.05130,297.86696,297.64062,297.34096,297.08002,101579.41679,101561.90806,101538.56309,101496.54213,101349.72728,101116.79450,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.29171,48.91461
101743.86876,101051.44171,100293.98786,99392.94147,98326.63118,97067.68550,95579.78272,93821.15991,91746.34731,89304.91201,86441.98042,83101.03050,79222.04810,74743.56078,69614.39565,64094.13009,58716.74130,53724.41433,49091.01415,44788.40832,40790.72492,37074.50296,33623.88592,30425.03607,27463.84721,24726.18782,22200.80395,19883.35623,17776.93363,15884.22504,14193.37701,12683.05774,297.50903,297.50903,297.80817,299.37803,302.45270,304.66188,305.72755,306.40833,306.87190,307.08053,307.40252,308.17706,308.96701,309.45941,309.96714,311.78494,315.28411,319.20516,322.20234,325.12322,327.05183,328.73604,330.44489,332.11732,333.67024,335.04779,336.88399,340.52634,347.89108,359.17507,371.15979,371.15979,31.18312,0.50000,2.00000,4.00000,6.50000,10.00000,29.93652,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.09333,298.24163,297.91835,297.75927,297.57149,297.29551,297.04434,101595.41446,101577.90051,101554.54858,101513.13783,101366.89045,101133.86527,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30026,48.91460
101756.13740,101063.58125,100305.91974,99404.60499,98338.00588,97078.74144,95590.52618,93831.55664,91756.37686,89314.64188,86451.26502,83109.70136,79230.08697,74750.87965,69620.93252,64099.89867,58721.85278,53729.02217,49094.97212,44791.68949,40793.37879,37076.83275,33626.00006,30426.85550,27465.36285,24727.32526,22201.62460,19883.89716,17777.17193,15884.31531,14193.42351,12683.00076,297.48639,297.48639,297.74720,299.35422,302.41270,304.63891,305.71604,306.39267,306.87822,307.08902,307.38474,308.17498,308.98297,309.47242,309.97373,311.78994,315.29201,319.21573,322.18460,325.10834,327.05257,328.78848,330.46037,332.13265,333.66304,335.04044,336.87614,340.50034,347.85709,359.21420,371.17302,371.17302,30.16916,0.50000,2.00000,4.00000,6.50000,10.00000,29.93861,0.50000,2.00000,4.00000,6.50000,10.00000,29.93861,10.73500,298.17136,297.84217,297.69999,297.54401,297.29049,297.04650,101614.75332,101597.23728,101573.88257,101528.72039,101378.70097,101145.63176,294.53061,294.64126,294.75387,294.89532,295.10189,297.04650,101489.39689,101471.88086,101448.52615,101419.33275,101378.46201,101145.63176,2.30880,48.91460
101763.13543,101070.47893,100312.67356,99411.24396,98344.69145,97085.44569,95597.09111,93837.90098,91762.49421,89320.50878,86456.82794,83114.87973,79234.82903,74755.20298,69624.77631,64103.26571,58724.81556,53731.68950,49097.38814,44793.69470,40794.95117,37078.21137,33627.26841,30427.96100,27466.35535,24728.10575,22202.17229,19884.25988,17777.29452,15884.31220,14193.44032,12682.95695,297.46801,297.46801,297.70559,299.36336,302.48289,304.63874,305.71100,306.37144,306.88537,307.09166,307.39394,308.16306,308.96787,309.46415,309.97290,311.79489,315.28901,319.22496,322.19008,325.07880,327.04602,328.82304,330.46155,332.15749,333.69130,335.04025,336.87453,340.48184,347.81444,359.23308,371.20464,371.20464,29.56705,0.50000,2.00000,4.00000,6.50000,10.00000,29.93985,0.50000,2.00000,4.00000,6.50000,10.00000,29.93985,9.79667,298.33742,298.01020,297.83019,297.61640,297.31901,297.05863,101610.64291,101593.12639,101569.77103,101530.08638,101385.53673,101152.45138,294.63459,294.73839,294.84188,294.97075,295.16015,297.05863,101496.24057,101478.72405,101455.36869,101426.17448,101385.30260,101152.45138,2.31735,48.91459
101739.87545,101047.35010,100289.72370,99388.72240,98322.79313,97064.11746,95576.30680,93817.64660,91742.80032,89301.51162,86438.59526,83097.53204,79218.54701,74740.13503,69611.13782,64091.20907,58714.32350,53722.76663,49089.89111,44787.25338,40789.37044,37073.53312,33623.46532,30424.90404,27463.97096,24726.25416,22200.75404,19883.22784,17776.56634,15883.86205,14193.29075,12683.01779,297.43274,297.43274,297.69814,299.48871,302.56047,304.66894,305.72854,306.35979,306.88440,307.09385,307.38655,308.16511,308.98640,309.47402,309.97866,311.79433,315.29387,319.25658,322.20059,325.06057,327.03910,328.84919,330.47055,332.19122,333.71787,335.06343,336.88005,340.48067,347.79905,359.23509,371.21477,371.21477,31.58571,0.50000,2.00000,4.00000,6.50000,10.00000,29.93518,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.94500,297.83552,297.66278,297.58177,297.48384,297.27171,297.04189,101588.77910,101571.26571,101547.91451,101507.37100,101361.99939,101128.99198,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.32589,48.91458
101673.47358,100981.58946,100224.64446,99324.46628,98259.77080,97002.53856,95516.14609,93759.01952,91685.97020,89246.77584,86386.25620,83047.93723,79172.10350,74697.30961,69572.43571,64056.96656,58684.58217,53697.24504,49068.11816,44768.60211,40773.46319,37060.21768,33612.43846,30415.87655,27456.74176,24720.58395,22196.46063,19880.16899,17774.58176,15882.74701,14192.92446,12683.24899,297.44771,297.44771,297.70032,299.53881,302.70096,304.71574,305.74021,306.35987,306.89513,307.09845,307.39392,308.16254,308.97251,309.46226,309.97742,311.79585,315.33574,319.28446,322.21543,325.05468,327.05133,328.85932,330.47074,332.20488,333.72781,335.07256,336.88221,340.50539,347.79711,359.23501,371.22364,371.22364,37.36380,0.50000,2.00000,4.00000,6.50000,10.00000,29.92361,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.92500,298.13239,297.84749,297.69891,297.54497,297.28264,297.03340,101509.64432,101492.14180,101468.80511,101434.23763,101294.95214,101062.17944,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.33443,48.91457
